CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
CEMENT,147.0,125.0,9,0.0,0.0,6.388889,3.9238105000000005,1.3333327,0.7601168,43.22222,37.22222,55.0,37.444443,-18.0,35.333332,-17.333334,55.0,0.32463875,-2.0964737
SKY,252.0,27.0,9,0.0,0.0,1.2777761,0.59629273,0.99999744,0.5777743000000001,136.2963,130.33334,145.55556,133.0,-17.88889,27.777779,-9.888889,145.55556,0.1044701,-2.2641287
WINDOW,155.0,68.0,9,0.0,0.0,3.4444447,3.786917,0.16666667,0.27888665,2.2962964,2.1111112000000003,2.8888887999999997,1.8888888,-0.5555555999999999,1.7777778000000002,-1.2222222,2.8888887999999997,0.11574074,-1.8611541
SKY,112.0,35.0,9,0.0,0.0,1.1111107,1.229632,1.4444441000000001,0.82963103,127.55556000000001,117.44443999999999,142.55556,122.66666399999998,-30.333334000000004,45.0,-14.666667000000002,142.55556,0.17608316,-2.311049
FOLIAGE,127.0,143.0,9,0.0,0.0,1.5,0.12222214,0.88888884,0.60740745,4.185185,0.8888889000000001,9.444445,2.2222223,-9.888889,15.777778,-5.888889,9.444445,0.915376,-2.2574123999999998
GRASS,85.0,225.0,9,0.0,0.0,1.5,1.0055401,1.6111113000000001,1.2895594,16.185184,14.444445000000002,12.777778,21.333334,-5.222222299999999,-10.222222,15.444445000000002,21.333334,0.40115124,1.8910155
FOLIAGE,71.0,125.0,9,0.0,0.0,0.6666667,0.47140455,0.7222223000000001,0.49065357,16.407408,12.444445,23.666666,13.111111,-11.888889,21.777779000000002,-9.888889,25.333334,0.56104016,-1.7934027
CEMENT,187.0,75.0,9,0.0,0.0,1.5555558999999999,0.9108403,5.6666665,4.8027763,39.703705,35.77778,48.22222,35.11111,-11.777778,25.555555,-13.777778,48.22222,0.27505925,-2.036435
PATH,130.0,189.0,9,0.11111111,0.0,2.4999993,0.9831926,2.1111114,2.8100357000000002,58.629630000000006,51.77778,73.333336,50.77778,-20.555555,44.11111,-23.555555,73.333336,0.30798513,-2.0480576
WINDOW,134.0,93.0,9,0.0,0.0,0.38888898,0.25092435,0.88888866,0.5443307,20.925926,16.666667999999998,29.555555,16.555555,-12.777778,25.88889,-13.111111,29.555555,0.44337976,-2.0860833999999997
FOLIAGE,104.0,134.0,9,0.0,0.0,0.5,0.18257418,0.8333333,0.27888662,1.7777778000000002,0.11111111,3.8888887999999997,1.3333334,-5.0,6.3333335,-1.3333334,3.8888887999999997,0.9777778,-2.4225056
BRICKFACE,23.0,88.0,9,0.0,0.0,2.0000002,3.2,2.9444447,1.040741,20.592592,18.777779000000002,27.333334000000004,15.666667000000002,-5.4444447,20.222220999999998,-14.777778,27.333334000000004,0.42490423,-1.7851468000000001
WINDOW,123.0,94.0,9,0.0,0.0,0.50000066,0.07777796,0.8333333,0.033333335,21.444445,16.88889,30.444445,17.0,-13.666667000000002,27.0,-13.333332999999998,30.444445,0.45218220000000003,-2.1009657
WINDOW,137.0,141.0,9,0.0,0.0,0.055555562999999995,0.13608278,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
WINDOW,143.0,114.0,9,0.0,0.0,1.5,0.80966365,0.38888870000000003,0.38968200000000003,27.185184000000003,23.0,34.444447,24.11111,-12.555555,21.777779000000002,-9.222222,34.444447,0.33188802,-2.196423
WINDOW,10.0,137.0,9,0.0,0.0,0.5555555,0.07407411,0.27777779999999996,0.018518511,0.9259259,0.11111111,2.6666667,0.0,-2.4444444,5.222222299999999,-2.7777777,2.6666667,1.0,-2.0561552
GRASS,85.0,223.0,9,0.11111111,0.0,1.7777776,1.0470416999999999,1.9444445,1.5116831,14.740741,12.666667,11.555555,20.0,-6.222222299999999,-9.555555,15.777778,20.0,0.42312294,1.9665359
GRASS,131.0,214.0,9,0.0,0.0,0.77777773,0.6518515,1.2777777,0.24074058,6.814814999999999,5.0,4.777777700000001,10.666667,-5.4444447,-6.111111,11.555555,10.666667,0.5681624,2.0583289000000002
PATH,237.0,192.0,9,0.11111111,0.0,0.8333333,0.54772305,4.3888893,3.5239922999999997,46.37037,41.11111,57.66666800000001,40.333335999999996,-15.777778,33.88889,-18.11111,57.66666800000001,0.3026748,-2.047243
FOLIAGE,240.0,75.0,9,0.0,0.0,29.222221,749.7629400000001,10.222221000000001,99.0963,38.037037,29.777779,50.666668,33.666668,-24.777779000000002,37.88889,-13.111111,50.666668,0.46491185,-2.2841873
WINDOW,227.0,109.0,9,0.0,0.0,1.1666666,0.98319155,0.3888893,0.38968188,21.851851999999997,18.444445,28.777779,18.333334,-10.222222,20.777779000000002,-10.555555,28.777779,0.36714104,-2.0827625
FOLIAGE,22.0,133.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,96.0,133.0,9,0.0,0.0,0.055555556,0.01851852,0.22222222,0.029629637,0.48148149999999995,0.0,1.4444443999999999,0.0,-1.4444443999999999,2.8888887999999997,-1.4444443999999999,1.4444443999999999,1.0,-2.0943952
FOLIAGE,55.0,80.0,9,0.11111111,0.0,1.833333,4.3,1.8333334,1.0999995,7.0740743,2.8888887999999997,12.444445,5.888889,-12.555555,16.11111,-3.5555556000000004,12.444445,0.77528197,-2.4175172000000003
PATH,129.0,184.0,9,0.11111111,0.0,2.222222,0.91084087,3.6111114,1.8186271,45.22222,41.77778,54.44444300000001,39.444443,-10.333333,27.666665999999996,-17.333334,54.44444300000001,0.2758183,-1.9301959
FOLIAGE,228.0,123.0,9,0.0,0.0,0.16666667,0.077777766,0.4444444,0.20740741,0.7037036999999999,0.0,2.0,0.11111111,-2.1111112000000003,3.8888887999999997,-1.7777778000000002,2.0,1.0,-2.123254
WINDOW,57.0,93.0,9,0.0,0.0,0.38888898,0.38968158,0.22222202,0.17213243,17.925926,13.222222,27.111109999999996,13.444445000000002,-14.111111,27.555555,-13.444445000000002,27.111109999999996,0.5119047999999999,-2.1104572
WINDOW,242.0,89.0,9,0.0,0.0,0.5,0.47777787,0.9444445,0.5518519000000001,1.8148148000000002,0.7777778000000001,4.111111,0.5555555999999999,-3.1111112000000003,6.888889,-3.7777777,4.111111,0.8962962999999999,-2.0422592
CEMENT,219.0,132.0,9,0.0,0.0,1.4444447,0.65546167,1.1111107,0.7503098000000001,35.22222,29.555555,45.666668,30.444445,-17.0,31.333334000000004,-14.333332999999998,45.666668,0.35474625,-2.1469688
CEMENT,104.0,103.0,9,0.11111111,0.0,0.94444466,0.5340273,0.6666673000000001,0.59628505,58.88889,52.22222,72.66667,51.77778,-20.0,41.333332,-21.333334,72.66667,0.28739437,-2.0711336
PATH,168.0,184.0,9,0.0,0.0,4.6666665,1.5202328999999999,5.8333325,1.8104627,48.25926,43.88889,58.66666800000001,42.22222,-13.111111,31.222221,-18.11111,58.66666800000001,0.2781955,-1.9867758000000002
SKY,63.0,13.0,9,0.0,0.0,0.6111145,0.19629402,1.1666666,1.011112,132.25926,122.77778,145.44444,128.55556,-28.444445,39.555557,-11.111111,145.44444,0.15582462,-2.3604276
CEMENT,245.0,110.0,9,0.0,0.0,4.88889,3.4426522000000004,1.7777783,1.8094413,34.11111,29.111109999999996,44.444443,28.777779,-15.0,31.0,-16.0,44.444443,0.35354832,-2.0686526
FOLIAGE,100.0,115.0,9,0.11111111,0.0,0.77777785,0.16296305,0.7222223000000001,0.32962963,2.7407407999999998,0.33333334,6.222222299999999,1.6666666,-7.222222299999999,10.444445,-3.2222223,6.222222299999999,0.9543651,-2.3218653
GRASS,37.0,167.0,9,0.0,0.0,0.8888889999999999,0.56296337,7.5555553,4.6074057,14.074074,11.666667,16.777779000000002,13.777778,-7.222222299999999,8.111111,-0.8888889000000001,17.666667999999998,0.31450674,-3.0150810000000003
PATH,133.0,181.0,9,0.0,0.0,2.3888892999999998,2.1645303,4.7777769999999995,2.8648567000000003,41.25926,37.77778,49.555557,36.444443,-10.444445,24.88889,-14.444445000000002,49.555557,0.26561940000000006,-1.9983681
BRICKFACE,100.0,124.0,9,0.0,0.0,0.27777767,0.06296294,0.99999994,0.4444444,7.0740743,8.222222,8.777778,4.222222299999999,3.4444443999999996,5.111111,-8.555555,9.0,0.5311728,-1.1570816000000002
WINDOW,173.0,90.0,9,0.0,0.0,0.6666667,0.2666664,0.8333326999999999,0.34444440000000004,23.518518,17.333334,34.444447,18.777779000000002,-18.555555,32.77778,-14.222222,34.444447,0.4967188,-2.182442
BRICKFACE,69.0,74.0,9,0.22222222,0.0,3.8888886,9.940739,2.166667,2.4777777000000003,23.592592,22.555555,30.555555,17.666667999999998,-3.1111112000000003,20.88889,-17.777779000000002,30.555555,0.42025159999999995,-1.6665796000000002
FOLIAGE,37.0,76.0,9,0.0,0.0,1.7777779999999999,0.9185186,1.8333334,1.8111115000000002,8.259259,3.7777777,13.333332999999998,7.666666499999999,-13.444445000000002,15.222222,-1.7777778000000002,13.333332999999998,0.7230108000000001,-2.5202147999999998
SKY,230.0,12.0,9,0.0,0.0,0.88888806,0.27216384,1.611112,0.97562623,119.03703999999999,107.22222,135.33334,114.55556000000001,-35.444443,48.88889,-13.444445000000002,135.33334,0.20767513,-2.368866
SKY,177.0,85.0,9,0.0,0.0,0.8333333,0.16666768,0.88888806,0.429629,93.55556,79.22222,118.0,83.44444,-43.0,73.333336,-30.333334000000004,118.0,0.32860348,-2.2084136
CEMENT,33.0,108.0,9,0.0,0.0,2.944444,4.5962973,6.833332,16.83333,40.0,36.0,48.22222,35.77778,-12.0,24.666666,-12.666667,48.22222,0.26675764,-2.080474
GRASS,136.0,216.0,9,0.11111111,0.0,2.7777773999999997,1.3277673,2.7222226000000003,2.984528,15.074074,11.444445,13.222222,20.555555,-10.888889,-5.5555553,16.444445,20.555555,0.44167453,2.2845712000000002
WINDOW,238.0,86.0,9,0.0,0.0,0.44444403,0.02962958,0.33333302,0.044444356,12.0,7.5555553,20.444445,8.0,-13.333332999999998,25.333334,-12.0,20.444445,0.6295031,-2.1283617
CEMENT,81.0,158.0,9,0.0,0.0,2.8333333,1.1444448,1.4444447,1.7629628000000002,21.037036999999998,16.777779000000002,29.0,17.333334,-12.777778,23.88889,-11.111111,29.0,0.41915956,-2.1427009999999997
WINDOW,252.0,137.0,9,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.75,-2.0076063000000004
GRASS,44.0,162.0,9,0.0,0.0,0.88888836,0.4554205,1.9444447,1.3567388999999999,24.518518,19.555555,24.11111,29.888890000000004,-14.888889,-1.2222222,16.11111,29.888890000000004,0.34703225,2.5573888
GRASS,168.0,209.0,9,0.0,0.0,1.3333334,0.6666665,0.7222217,0.7123257,22.518518,17.666667999999998,20.88889,29.0,-14.555554999999998,-4.888889,19.444445,29.0,0.39033788,2.3893912
PATH,71.0,197.0,9,0.0,0.0,2.7222232999999996,1.8549237,4.555556,2.1464868,55.44444300000001,49.11111,69.55556,47.666668,-19.0,42.333332,-23.333334,69.55556,0.31473875,-2.0243213
WINDOW,96.0,141.0,9,0.0,0.0,1.5555555,0.7407406999999999,0.44444445,0.11851848,4.962962999999999,3.1111112000000003,8.777778,3.0,-5.5555553,11.444445,-5.888889,8.777778,0.6652397,-2.0750706
BRICKFACE,32.0,113.0,9,0.0,0.0,0.50000006,0.07777767,0.27777782,0.15185188,6.148148,7.222222299999999,7.777777700000001,3.4444443999999996,3.2222223,4.888889,-8.111111,7.888889,0.56349206,-1.175454
WINDOW,208.0,154.0,9,0.0,0.11111111,11.666667,125.8667,0.94444424,0.68518424,8.703704,5.888889,13.888889,6.3333335,-8.444445,15.555554999999998,-7.111111,13.888889,0.77151674,-2.0669158
PATH,117.0,181.0,9,0.11111111,0.0,1.8333334,1.2427571000000002,3.0000007,2.054805,46.88889,43.0,56.88889,40.77778,-11.666667,30.0,-18.333334,56.88889,0.28328654,-1.9490879
PATH,105.0,193.0,9,0.0,0.0,3.222222,1.9051596999999998,2.8888892999999998,2.1773255000000002,60.11111,53.11111,75.111115,52.11111,-21.0,45.0,-24.0,75.111115,0.30846536,-2.047766
FOLIAGE,6.0,120.0,9,0.0,0.0,0.33333328,0.08888888,0.5,0.077777766,1.1481482,0.22222222,3.0,0.22222222,-2.7777777,5.5555553,-2.7777777,3.0,1.0,-2.0572871999999998
CEMENT,76.0,134.0,9,0.11111111,0.0,2.5555546000000002,1.4401643,1.4444441000000001,0.54433167,48.925926000000004,41.88889,63.11111,41.77778,-21.11111,42.555557,-21.444445,63.11111,0.3411113,-2.0869143
SKY,236.0,42.0,9,0.0,0.0,0.72222394,0.46296337,1.3888906,1.4407468,135.2963,128.11111,146.44444,131.33334,-21.555555,33.444443,-11.888889,146.44444,0.12513736,-2.2822175
FOLIAGE,35.0,107.0,9,0.0,0.0,10.222221000000001,14.967619000000001,9.833333,17.547079999999998,9.518517999999998,7.333333500000001,12.222222,9.0,-6.5555553,8.111111,-1.5555556000000001,12.222222,0.6749559,-2.4929647
BRICKFACE,32.0,45.0,9,0.0,0.0,2.2777777,3.1740727000000004,3.2777777,1.44074,21.925926,20.555555,28.777779,16.444445,-4.111111,20.555555,-16.444445,28.777779,0.42816728,-1.7353698
GRASS,126.0,237.0,9,0.0,0.0,0.94444436,0.24074084,1.0000001,0.48888868,5.777777700000001,4.222222299999999,4.222222299999999,8.888889,-4.6666665,-4.6666665,9.333333,8.888889,0.5538119,2.0972313999999996
PATH,54.0,176.0,9,0.0,0.0,2.1111126000000002,0.68853056,2.6666672,2.6915512,50.666668,46.0,62.66666800000001,43.333332,-14.0,36.0,-22.0,62.66666800000001,0.30857325,-1.9514096999999997
WINDOW,214.0,143.0,9,0.0,0.0,0.11111113,0.17213261,0.44444442,0.17213264,0.6666667,0.22222222,1.7777778000000002,0.0,-1.3333334,3.3333333,-2.0,1.7777778000000002,0.8888889000000001,-1.9869383999999999
GRASS,86.0,194.0,9,0.0,0.0,1.7777779999999999,1.2740743,1.8888888,0.38518524,16.777779000000002,13.222222,16.666667999999998,20.444445,-10.666667,-0.33333334,11.0,20.444445,0.35213172,2.5931067000000003
GRASS,76.0,198.0,9,0.0,0.0,1.7777778000000002,1.2049282,1.5000001,0.69121444,14.555554999999998,12.111111,11.777778,19.777779000000002,-7.333333500000001,-8.333333,15.666667000000002,19.777779000000002,0.4115727,2.0556723999999997
FOLIAGE,82.0,138.0,9,0.0,0.0,0.8888889000000001,0.51851845,0.88888884,0.3851853,1.4074073999999999,0.0,3.7777777,0.44444445,-4.222222299999999,7.111111,-2.8888887999999997,3.7777777,1.0,-2.1739607000000003
WINDOW,218.0,115.0,9,0.0,0.0,0.9444440000000001,0.5340271,0.38888898,0.38968194,22.962963000000002,19.444445,29.444445,20.0,-10.555555,19.444445,-8.888889,29.444445,0.33914888,-2.1486697
WINDOW,214.0,108.0,9,0.0,0.0,0.6666667,0.36514800000000003,0.6666667,0.29814258,16.925926,13.555554999999998,23.444445,13.777778,-10.111111,19.555555,-9.444445,23.444445,0.42167473,-2.117648
FOLIAGE,18.0,87.0,9,0.0,0.0,1.5555555,1.9626131999999998,1.8888886999999999,1.7469552,2.925926,1.2222222,5.6666665,1.8888888,-5.111111,8.222222,-3.1111112000000003,5.6666665,0.86277056,-2.2294934
BRICKFACE,82.0,109.0,9,0.11111111,0.0,0.722223,0.24074084,1.3333336,0.8000008000000001,17.777779000000002,19.222220999999998,21.0,13.111111,4.3333335,9.666667,-14.0,21.0,0.37602362,-1.2765617
BRICKFACE,78.0,107.0,9,0.0,0.0,0.8333332,0.65555614,1.6111108,1.92963,17.185184,18.333334,20.666667999999998,12.555555,3.4444443999999996,10.444445,-13.888889,20.777779000000002,0.3952535,-1.3124995000000002
BRICKFACE,146.0,124.0,9,0.0,0.0,0.4999999,0.16666664,0.38888875,0.107407376,6.037037000000001,7.4444447,7.333333500000001,3.3333333,4.222222299999999,3.8888887999999997,-8.111111,7.666666499999999,0.56349206,-1.0247301
BRICKFACE,1.0,115.0,9,0.11111111,0.0,1.8333331000000002,2.3888892999999998,2.2222226000000003,4.9629601999999995,16.555555,15.666667000000002,21.777779000000002,12.222222,-2.6666667,15.666667000000002,-13.0,21.88889,0.42553785,-1.5480098999999998
WINDOW,200.0,31.0,9,0.0,0.0,2.111111,1.2232319999999999,5.055555,2.6784470000000002,11.259259,8.333333999999999,16.555555,8.888889,-8.777778,15.888889,-7.111111,16.555555,0.5009438,-2.1719491
FOLIAGE,58.0,109.0,9,0.0,0.0,0.8888889000000001,0.25185165,2.8333333,1.677777,4.296296,1.4444443999999999,8.444445,3.0,-8.555555,12.444445,-3.8888887999999997,8.444445,0.8644824000000001,-2.2837872999999997
BRICKFACE,23.0,142.0,9,0.0,0.0,0.38888893,0.10740739999999999,0.9444444,0.37407392,5.037037000000001,6.5555553,5.777777700000001,2.7777777,4.5555553,2.2222223,-6.777777700000001,6.5555553,0.57473546,-0.8297117
GRASS,163.0,210.0,9,0.0,0.0,1.5555555,0.5443307,1.4999999,0.9603243,11.851851,9.333333999999999,8.888889,17.333334,-7.5555553,-8.888889,16.444445,17.333334,0.48873982,2.0437257
WINDOW,187.0,89.0,9,0.0,0.0,3.0,1.6055458,1.111111,1.0680546999999998,8.444445,6.3333335,13.0,6.0,-6.3333335,13.666667000000002,-7.333333500000001,13.0,0.548545,-2.0438845000000003
FOLIAGE,17.0,124.0,9,0.0,0.0,1.1666666,0.6111112,1.4444445,0.7851852,1.1481482,0.22222222,2.6666667,0.5555555999999999,-2.7777777,4.5555553,-1.7777778000000002,2.6666667,0.9537037,-2.1692097
FOLIAGE,58.0,124.0,9,0.11111111,0.0,1.111111,1.140741,0.5555555999999999,0.47407404,1.1481482,0.11111111,2.7777777,0.5555555999999999,-3.1111112000000003,4.888889,-1.7777778000000002,2.7777777,0.9841270000000001,-2.1812904
FOLIAGE,226.0,72.0,9,0.0,0.0,1.2777778,0.81851846,1.3888888000000001,1.4407405,4.5185184000000005,1.5555556000000001,9.444445,2.5555556,-8.888889,14.777778,-5.888889,9.444445,0.84168977,-2.2167206000000004
SKY,145.0,33.0,9,0.0,0.0,0.8888893,0.27216268,0.88888806,0.6206335999999999,124.55556000000001,113.22222,140.88889,119.55556000000001,-34.0,49.0,-15.0,140.88889,0.19629721,-2.3335373
BRICKFACE,30.0,102.0,9,0.0,0.0,1.2222217,0.11851845,1.333333,0.7999998,20.25926,20.333334,25.0,15.444445000000002,0.22222222,14.222222,-14.444445000000002,25.0,0.38105944,-1.5550972
WINDOW,6.0,95.0,9,0.0,0.0,0.7777776999999999,0.6074076,0.3888893,0.06296301,20.185184,15.555554999999998,28.777779,16.222223,-13.888889,25.777779000000002,-11.888889,28.777779,0.45946908,-2.1461854
FOLIAGE,10.0,94.0,9,0.0,0.0,0.44444449999999996,0.11851851,0.72222227,0.1962963,2.2592592000000002,0.11111111,6.0,0.6666667,-6.4444447,11.222222,-4.777777700000001,6.0,0.9861110999999999,-2.189708
BRICKFACE,38.0,146.0,9,0.0,0.0,0.4999999,0.12222217,0.6666667,0.26666668,5.111111,5.6666665,6.777777700000001,2.8888887999999997,1.6666666,5.0,-6.666666499999999,6.888889,0.5714286,-1.2583578000000002
FOLIAGE,18.0,142.0,9,0.0,0.0,0.77777773,0.65185183,0.27777779999999996,0.15185186,0.5555555999999999,0.11111111,1.3333334,0.22222222,-1.3333334,2.3333333,-1.0,1.3333334,0.41666666,-2.1595633
BRICKFACE,80.0,124.0,9,0.0,0.0,0.5555555999999999,0.16296288,0.44444442,0.029629659,5.111111,6.666666499999999,6.0,2.6666667,4.6666665,2.6666667,-7.333333500000001,6.777777700000001,0.6084655999999999,-0.877707
WINDOW,137.0,92.0,9,0.0,0.0,7.3888893,7.379901400000001,0.7777779,0.34426498,9.962963,7.111111,15.555554999999998,7.222222299999999,-8.555555,16.777779000000002,-8.222222,15.555554999999998,0.6084366,-2.0967047
GRASS,26.0,211.0,9,0.0,0.0,1.6666666,1.4666667,1.6666668999999998,1.8222221,16.37037,13.777778,14.666667000000002,20.666667999999998,-7.777777700000001,-5.111111,12.888889,20.666667999999998,0.33385554,2.239034
PATH,248.0,200.0,9,0.0,0.0,1.388888,0.9525792,1.7777779999999999,1.1674607,46.11111,41.333335999999996,56.55555699999999,40.444443,-14.333332999999998,31.333334000000004,-17.0,56.55555699999999,0.28666258,-2.0380163000000002
BRICKFACE,97.0,116.0,9,0.0,0.0,0.72222227,0.1962963,0.5555555,0.20740739,6.6296296,7.5555553,8.444445,3.8888887999999997,2.7777777,5.4444447,-8.222222,8.555555,0.5465168,-1.2339455
PATH,119.0,192.0,9,0.11111111,0.0,2.4999993,2.0843334,6.1666675,2.3261807,59.55555699999999,52.55555699999999,74.77778,51.333332,-21.0,45.666668,-24.666666,74.77778,0.31279564,-2.0381765
WINDOW,90.0,134.0,9,0.0,0.0,0.5555555999999999,0.34074077,1.0555555,0.37407416,2.6666667,1.0,6.111111,0.8888889000000001,-5.0,10.333333,-5.3333335,6.111111,0.87610227,-2.0712416
WINDOW,212.0,140.0,9,0.0,0.0,3.8333333,4.204495,0.66666657,0.6666667,2.8888887999999997,2.6666667,3.3333333,2.6666667,-0.6666667,1.3333334,-0.6666667,3.3333333,0.06888328,-2.0943952
BRICKFACE,142.0,100.0,9,0.0,0.0,0.6666667,0.26666614,1.388889,0.9074065999999998,22.222220999999998,21.777779000000002,28.444445,16.444445,-1.3333334,18.666666,-17.333334,28.444445,0.42199442,-1.6233006
FOLIAGE,60.0,132.0,9,0.0,0.0,0.11111113,0.029629637,0.22222222,0.029629637,0.37037036,0.0,1.1111111999999999,0.0,-1.1111111999999999,2.2222223,-1.1111111999999999,1.1111111999999999,0.8888889000000001,-2.0943952
SKY,73.0,19.0,9,0.0,0.0,0.9444453000000002,0.38968116,0.94444275,0.68041587,127.51852,116.55556000000001,143.11111,122.88888500000002,-32.88889,46.77778,-13.888889,143.11111,0.1855386,-2.344188
WINDOW,189.0,142.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEMENT,198.0,122.0,9,0.0,0.0,1.5,0.8777780999999999,11.444446000000001,103.762955,36.185184,32.666668,44.0,31.888890000000004,-10.555555,23.444445,-12.888889,44.0,0.29184964,-2.035377
SKY,53.0,28.0,9,0.0,0.0,0.44444403,0.40368605,1.7777786,0.86066204,111.59258999999999,96.44444,130.66666999999998,107.66666399999998,-45.444443,57.22221999999999,-11.777778,130.66666999999998,0.26183844,-2.4385846
FOLIAGE,118.0,133.0,9,0.0,0.0,0.22222221,0.029629631,0.22222221,0.029629631,0.7407406999999999,0.0,2.2222223,0.0,-2.2222223,4.4444447,-2.2222223,2.2222223,1.0,-2.0943952
BRICKFACE,8.0,102.0,9,0.0,0.0,1.888889,1.8518512999999999,1.9444443,3.2629613999999996,17.925926,18.555555,21.88889,13.333332999999998,1.8888888,11.888889,-13.777778,21.88889,0.39032918,-1.4470371000000002
GRASS,192.0,157.0,9,0.0,0.0,1.0555558999999999,0.5074076,0.77777797,0.16296285,18.333334,13.888889,17.222223,23.88889,-13.333332999999998,-3.3333333,16.666666,23.88889,0.41818407,2.4386153
PATH,104.0,191.0,9,0.0,0.0,3.222222,1.9739053,3.777778,2.9033842,63.074073999999996,55.33333199999999,79.22222,54.66666800000001,-23.222220999999998,48.444443,-25.222220999999998,79.22222,0.31158692,-2.0659478
BRICKFACE,75.0,107.0,9,0.11111111,0.0,1.1666665,0.34444454,1.7777777,1.5407407,16.703703,18.777779000000002,19.444445,11.888889,6.222222299999999,8.222222,-14.444445000000002,19.777779000000002,0.39931142,-1.1319735
FOLIAGE,35.0,76.0,9,0.0,0.11111111,7.777778,192.20744,7.833333500000001,201.72226,13.518517999999998,8.444445,19.444445,12.666667,-15.222222,17.777779000000002,-2.5555556,19.444445,0.6374209,-2.5233247000000003
CEMENT,170.0,121.0,9,0.0,0.0,2.166667,1.8348485,2.7222223,1.9254631999999998,32.37037,28.666665999999996,40.555557,27.888890000000004,-11.111111,24.555555,-13.444445000000002,40.555557,0.31342709999999996,-2.0242684
FOLIAGE,23.0,92.0,9,0.0,0.11111111,4.111111,4.63641,7.0,5.688196,12.666667,8.777778,18.666667999999998,10.555555,-11.666667,18.0,-6.3333335,18.666667999999998,0.56489813,-2.2805607000000006
